"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","locality","type","occurrenceStatus","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","identifiedBy","georeferenceSources","vernacularName","higherGeography","language","higherClassification","individualCount","recordNumber","institutionID","island","endDayOfYear","fieldNumber","preparations","startDayOfYear","habitat","nomenclaturalCode","eventRemarks","verbatimDepth","otherCatalogNumbers","county","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","footprintWKT","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","locationID","http...rs.tdwg.org.dwc.terms.organismQuantityType","georeferenceProtocol","islandGroup","dataGeneralizations","taxonConceptID","created","associatedSequences","identificationRemarks","establishmentMeans","continent","georeferenceVerificationStatus","bibliographicCitation","accessRights"
"11","2005372406","Amphiprion ocellaris Cuvier, 1830",-0.593243,130.292688,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:29.144+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-02-18T14:29:11",439,"Papua Barat",2019,1,7,"2019-01-07T16:33:56","2020-04-14T04:39:15.000+0000","2020-05-15T09:48:29.144+0000","https://www.inaturalist.org/observations/20449514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Lesley Clements","20449514","lovelyclemmy","2019-01-07 16:33:56","iNaturalist research-grade observations","Keruo Channel, Raja Ampat, Papua, Indonesia","2005372406","Observations","https://www.inaturalist.org/observations/20449514","132688","Lesley Clements","20449514","https://www.inaturalist.org/observations/20449514","iNaturalist","© Lesley Clements some rights reserved","16:33:56Z","45540766","Amphiprion ocellaris Cuvier, 1830","False Clown Anemonefish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2006043780","Amphiprion ocellaris Cuvier, 1830",7.746774,98.620468,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:21.127+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED",NA,23213,"Phuket",2019,1,14,"2019-01-14T01:34:10","2020-04-14T04:39:06.000+0000","2020-05-15T09:48:21.127+0000","https://www.inaturalist.org/observations/20552977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","TH","none","none","Thailand","scleland","20552977","scleland","Mon Jan 14 2019 01:34:10 GMT-0700 (MST)","iNaturalist research-grade observations","Strait of Malacca, , ,","2006043780","Observations","https://www.inaturalist.org/observations/20552977","132688","scleland","20552977","https://www.inaturalist.org/observations/20552977","iNaturalist","© scleland some rights reserved","08:34:10Z",NA,"Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2006062340","Amphiprion ocellaris Cuvier, 1830",-2.123524,130.303014,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:29.407+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-02-24T16:15:53",341,"Papua Barat",2019,1,6,"2019-01-06T08:55:04","2020-04-14T04:38:45.000+0000","2020-05-15T09:47:29.407+0000","https://www.inaturalist.org/observations/20729847","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Lesley Clements","20729847","lovelyclemmy","2019-01-06 08:55:04","iNaturalist research-grade observations","Four Kings, Raja Ampat, Papua, Indonesia","2006062340","Observations","https://www.inaturalist.org/observations/20729847","132688","Lesley Clements","20729847","https://www.inaturalist.org/observations/20729847","iNaturalist","© Lesley Clements some rights reserved","00:55:04Z","46026412","Amphiprion ocellaris Cuvier, 1830","False Clown Anemonefish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2251864140","Amphiprion ocellaris Cuvier, 1830",-0.593638,130.299508,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:21.579+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-05-24T07:52:08",NA,"Papua Barat",2019,1,11,"2019-01-11T09:37:00","2020-04-14T04:25:59.000+0000","2020-05-15T09:47:21.579+0000","https://www.inaturalist.org/observations/25663196","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","David R","25663196","davidr","2019/01/11 9:37 AM HST","iNaturalist research-grade observations","Raja Ampat, Papua Barat, Indonesia","2251864140","Observations","https://www.inaturalist.org/observations/25663196","132688","David R","25663196","https://www.inaturalist.org/observations/25663196","iNaturalist","© David R some rights reserved","19:37:00Z","56214233","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2423014806","Amphiprion ocellaris Cuvier, 1830",-2.207674,130.379357,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:37.622+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-09-11T08:32:54",NA,"Papua Barat",2019,1,14,"2019-01-14T07:46:00","2020-04-14T04:16:51.000+0000","2020-05-15T09:47:37.622+0000","https://www.inaturalist.org/observations/32516748","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","David R","32516748","davidr","2019/01/14 7:46 AM HST","iNaturalist research-grade observations","-2.207674, 130.379357","2423014806","Observations","https://www.inaturalist.org/observations/32516748","132688","David R","32516748","https://www.inaturalist.org/observations/32516748","iNaturalist","© David R some rights reserved","17:46:00Z","70452810","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2429565644","Amphiprion ocellaris Cuvier, 1830",-0.535827,130.582834,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:54.514+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-10-12T23:31:04",488,"Papua Barat",2019,2,23,"2019-02-23T09:20:00","2020-04-14T04:14:50.000+0000","2020-05-15T09:47:54.514+0000","https://www.inaturalist.org/observations/34276179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","erikthuesen","34276179","erikthuesen","2019/02/23 9:20 AM PST","iNaturalist research-grade observations","Sawinggrai, Pulau Gam, Raja Ampat, West Papua, Indonesia","2429565644","Observations","https://www.inaturalist.org/observations/34276179","132688","erikthuesen","34276179","https://www.inaturalist.org/observations/34276179","iNaturalist","© erikthuesen some rights reserved","17:20:00Z","74280303","Amphiprion ocellaris Cuvier, 1830","DCIM\104GOPRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2235542957","Amphiprion ocellaris Cuvier, 1830",9.540404,123.751459,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:09.717+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-04-03T04:08:56",NA,"Bohol",2019,3,17,"2019-03-17T14:39:41","2020-04-14T04:33:04.000+0000","2020-05-15T09:47:09.717+0000","https://www.inaturalist.org/observations/21936157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Tom Benson","21936157","thomasabenson","2019-03-17 14:39:41","iNaturalist research-grade observations","Central Visayas, Philippines","2235542957","Observations","https://www.inaturalist.org/observations/21936157","132688","Tom Benson","21936157","https://www.inaturalist.org/observations/21936157","iNaturalist","© Tom Benson some rights reserved","21:39:41Z","48994562","Amphiprion ocellaris Cuvier, 1830","Amphiprion ocellaris 17 Mar 2019 Philippines, Bohol, Danao Photo by Tom Benson and Ron Spier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2236295706","Amphiprion ocellaris Cuvier, 1830",9.676756,123.693076,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:04.040+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-04-11T22:08:47",6048,NA,2019,3,30,"2019-03-30T10:48:00","2020-04-14T04:32:48.000+0000","2020-05-15T09:48:04.040+0000","https://www.inaturalist.org/observations/22345378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Albertini maridom","22345378","maridom","2019/03/30 10:48 AM CET","iNaturalist research-grade observations","Bohol, Philippines","2236295706","Observations","https://www.inaturalist.org/observations/22345378","132688","Albertini maridom","22345378","https://www.inaturalist.org/observations/22345378","iNaturalist","© Albertini maridom some rights reserved","09:48:00Z","49844366","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2242751314","Amphiprion ocellaris Cuvier, 1830",1.221763,103.846935,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:45.450+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-03-28T04:49:35",271,"Central",2019,3,23,"2019-03-23T12:39:00","2020-04-14T04:34:22.000+0000","2020-05-15T09:47:45.450+0000","https://www.inaturalist.org/observations/21622059","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","SG","none","none","Singapore","Lin Er Chow","21622059","stephencle97","2019/03/23 12:39 PM +0800","iNaturalist research-grade observations","Southern Islands, Singapore","2242751314","Observations","https://www.inaturalist.org/observations/21622059","132688","Lin Er Chow","21622059","https://www.inaturalist.org/observations/21622059","iNaturalist","© Lin Er Chow some rights reserved","04:39:00Z","48468647","Amphiprion ocellaris Cuvier, 1830","These species was imaged on the St. John isalnd, Singapore. Most of them are at the intertidal zone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2294570771","Amphiprion ocellaris Cuvier, 1830",-8.142716,114.65542,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:30.992+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-07-19T06:42:32",139,"Bali",2019,3,29,"2019-03-29T06:46:00","2020-04-14T04:22:12.000+0000","2020-05-15T09:47:30.992+0000","https://www.inaturalist.org/observations/29096498","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Jeremy","29096498","rembrandt","2019/03/29 6:46 AM NZDT","iNaturalist research-grade observations","Sea, Bali 81155, Indonesia","2294570771","Observations","https://www.inaturalist.org/observations/29096498","132688","Jeremy","29096498","https://www.inaturalist.org/observations/29096498","iNaturalist","© Jeremy some rights reserved","17:46:00Z","63216435","Amphiprion ocellaris Cuvier, 1830","There are plenty of species in this photo. This observation is for the little fish in the bottom of the photo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2542881484","Amphiprion ocellaris Cuvier, 1830",1.221763,103.846935,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:56.800+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED",NA,271,"Central",2019,3,23,"2019-03-23T12:39:00","2020-04-14T04:34:28.000+0000","2020-05-15T09:47:56.800+0000","https://www.inaturalist.org/observations/21622062","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","SG","none","none","Singapore","Lin Er Chow","21622062","stephencle97","2019/03/23 12:39 PM +0800","iNaturalist research-grade observations","Southern Islands, Singapore","2542881484","Observations","https://www.inaturalist.org/observations/21622062","132688","Lin Er Chow","21622062","https://www.inaturalist.org/observations/21622062","iNaturalist","© Lin Er Chow some rights reserved","04:39:00Z",NA,"Amphiprion ocellaris Cuvier, 1830","These species was imaged on the St. John isalnd, Singapore. Most of them are at the intertidal zone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2542881490","Amphiprion ocellaris Cuvier, 1830",1.221763,103.846935,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:24.252+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED",NA,271,"Central",2019,3,23,"2019-03-23T12:39:00","2020-04-14T04:34:16.000+0000","2020-05-15T09:47:24.252+0000","https://www.inaturalist.org/observations/21622058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","SG","none","none","Singapore","Lin Er Chow","21622058","stephencle97","2019/03/23 12:39 PM +0800","iNaturalist research-grade observations","Southern Islands, Singapore","2542881490","Observations","https://www.inaturalist.org/observations/21622058","132688","Lin Er Chow","21622058","https://www.inaturalist.org/observations/21622058","iNaturalist","© Lin Er Chow some rights reserved","04:39:00Z",NA,"Amphiprion ocellaris Cuvier, 1830","These species was imaged on the St. John isalnd, Singapore. Most of them are at the intertidal zone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2557769460","Amphiprion ocellaris Cuvier, 1830",-8.727807,115.544423,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:22.915+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-01-12T09:49:46",11169,"Bali",2019,3,28,"2019-03-28T07:58:00","2020-04-14T03:55:19.000+0000","2020-05-15T09:47:22.915+0000","https://www.inaturalist.org/observations/37518551","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Daniela Kupschus","37518551","elaundlini","2019/03/28 7:58 AM CET","iNaturalist research-grade observations","Nusa Penida, Nusapenida, Klungkung, Bali, Indonesien","2557769460","Observations","https://www.inaturalist.org/observations/37518551","132688","Daniela Kupschus","37518551","https://www.inaturalist.org/observations/37518551","iNaturalist","© Daniela Kupschus some rights reserved","06:58:00Z","83343467","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2580115560","Amphiprion ocellaris Cuvier, 1830",-0.415251,130.671939,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:52.406+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-03-16T19:52:08",61,"Papua Barat",2019,3,22,"2019-03-22T03:04:00","2020-04-14T03:39:39.000+0000","2020-05-15T09:47:52.406+0000","https://www.inaturalist.org/observations/40094577","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Poul Erik Rasmussen","40094577","peras","2019/03/22 3:04 AM CET","iNaturalist research-grade observations","Raja Ampat Bio Diversity, Kakatua Reef","2580115560","Observations","https://www.inaturalist.org/observations/40094577","132688","Poul Erik Rasmussen","40094577","https://www.inaturalist.org/observations/40094577","iNaturalist","© Poul Erik Rasmussen some rights reserved","02:04:00Z","90667713","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2236839659","Amphiprion ocellaris Cuvier, 1830",11.335846,124.115636,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:45.920+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-04-12T04:44:51",1511,"Cebu",2019,4,10,"2019-04-10T11:48:00","2020-04-14T04:31:41.000+0000","2020-05-15T09:47:45.920+0000","https://www.inaturalist.org/observations/22358833","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","evolution_dive_resort","22358833","evolution_dive_resort","2019/04/10 11:48 AM +0800","iNaturalist research-grade observations","Malapascua Island, Daanbantayan, Philippines","2236839659","Observations","https://www.inaturalist.org/observations/22358833","132688","evolution_dive_resort","22358833","https://www.inaturalist.org/observations/22358833","iNaturalist","© evolution_dive_resort some rights reserved","03:48:00Z","49873081","Amphiprion ocellaris Cuvier, 1830","Photo by Brad Bynum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
