Column,scientificName,decimalLatitude,decimalLongitude
3814,Aetobatus narinari,17.93472,-67.0485
3815,Aetobatus narinari,17.93472,-67.0485
3816,Aetobatus narinari,17.93472,-67.0485
3817,Aetobatus narinari,17.93472,-67.0485
3818,Aetobatus narinari,17.93472,-67.0485
3819,Aetobatus narinari,17.99116,-67.23322
3820,Aetobatus narinari,17.99116,-67.23322
3821,Aetobatus narinari,17.99116,-67.23322
3822,Aetobatus narinari,17.99116,-67.23322
3823,Aetobatus narinari,17.99116,-67.23322
3824,Aetobatus narinari,17.99116,-67.23322
3825,Aetobatus narinari,17.99116,-67.23322
3826,Aetobatus narinari,17.99116,-67.23322
3827,Aetobatus narinari,17.99116,-67.23322
3828,Aetobatus narinari,18.34732,-67.26997
3829,Aetobatus narinari,18.34652,-67.27118
3830,Aetobatus narinari,18.35072,-67.26688
3831,Aetobatus narinari,17.99116,-67.23322
3832,Aetobatus narinari,17.99116,-67.23322
3833,Aetobatus narinari,17.99116,-67.23322
3834,Aetobatus narinari,17.89507,-66.52824
3835,Aetobatus narinari,17.99116,-67.23322
3836,Aetobatus narinari,17.99116,-67.23322
3837,Aetobatus narinari,17.89507,-66.52824
3838,Aetobatus narinari,17.89507,-66.52824
3839,Aetobatus narinari,18.35072,-67.26688
3840,Aetobatus narinari,17.89507,-66.52824
3841,Aetobatus narinari,17.89507,-66.52824
3842,Aetobatus narinari,18.35072,-67.26688
3843,Aetobatus narinari,18.34732,-67.26997
3844,Aetobatus narinari,17.89507,-66.52824
3845,Aetobatus narinari,17.89507,-66.52824
3846,Aetobatus narinari,17.89507,-66.52824
3847,Aetobatus narinari,17.89507,-66.52824
3848,Aetobatus narinari,17.99116,-67.23322
3849,Aetobatus narinari,17.99116,-67.23322
3850,Aetobatus narinari,18.34652,-67.27118
3851,Aetobatus narinari,17.89507,-66.52824
3852,Aetobatus narinari,17.89507,-66.52824
3853,Aetobatus narinari,17.89507,-66.52824
3854,Aetobatus narinari,17.99116,-67.23322
3855,Aetobatus narinari,18.34652,-67.27118
3856,Aetobatus narinari,17.99116,-67.23322
3857,Aetobatus narinari,17.89507,-66.52824
3858,Aetobatus narinari,18.34732,-67.26997
3859,Aetobatus narinari,17.89507,-66.52824
3860,Aetobatus narinari,17.89507,-66.52824
3861,Aetobatus narinari,17.99116,-67.23322
3862,Aetobatus narinari,18.35072,-67.26688
3863,Aetobatus narinari,17.99116,-67.23322
3864,Aetobatus narinari,17.99116,-67.23322
3865,Aetobatus narinari,17.99116,-67.23322
3866,Aetobatus narinari,17.99116,-67.23322
3867,Aetobatus narinari,17.89507,-66.52824
3868,Aetobatus narinari,18.35072,-67.26688
3869,Aetobatus narinari,18.35072,-67.26688
3870,Aetobatus narinari,17.99116,-67.23322
3871,Aetobatus narinari,18.34732,-67.26997
3872,Aetobatus narinari,17.89507,-66.52824
3873,Aetobatus narinari,17.89507,-66.52824
3874,Aetobatus narinari,18.34732,-67.26997
3875,Aetobatus narinari,18.35072,-67.26688
3876,Aetobatus narinari,18.35072,-67.26688
3877,Aetobatus narinari,17.89507,-66.52824
3878,Aetobatus narinari,18.35072,-67.26688
3879,Aetobatus narinari,18.35072,-67.26688
3880,Aetobatus narinari,18.35072,-67.26688
3881,Aetobatus narinari,18.34732,-67.26997
3882,Aetobatus narinari,18.34652,-67.27118
3883,Aetobatus narinari,18.34652,-67.27118
3884,Aetobatus narinari,18.35072,-67.26688
3885,Aetobatus narinari,18.35072,-67.26688
3886,Aetobatus narinari,18.34732,-67.26997
3887,Aetobatus narinari,18.35072,-67.26688
3888,Aetobatus narinari,18.34732,-67.26997
3889,Aetobatus narinari,18.34732,-67.26997
3890,Aetobatus narinari,18.34652,-67.27118
3891,Aetobatus narinari,18.35072,-67.26688
3892,Aetobatus narinari,18.35072,-67.26688
3893,Aetobatus narinari,18.34732,-67.26997
3894,Aetobatus narinari,18.34732,-67.26997
3895,Aetobatus narinari,18.34652,-67.27118
3896,Aetobatus narinari,18.34732,-67.26997
3897,Aetobatus narinari,18.34652,-67.27118
3898,Aetobatus narinari,18.34732,-67.26997
3899,Aetobatus narinari,18.34652,-67.27118
3900,Aetobatus narinari,18.35072,-67.26688
3901,Aetobatus narinari,18.35072,-67.26688
3902,Aetobatus narinari,18.35072,-67.26688
3903,Aetobatus narinari,18.34732,-67.26997
3904,Aetobatus narinari,18.34732,-67.26997
3905,Aetobatus narinari,18.34732,-67.26997
3906,Aetobatus narinari,18.34732,-67.26997
3907,Aetobatus narinari,18.34652,-67.27118
3908,Aetobatus narinari,18.34652,-67.27118
3909,Aetobatus narinari,18.34652,-67.27118
3910,Aetobatus narinari,17.89507,-66.52824
3911,Aetobatus narinari,18.34732,-67.26997
3912,Aetobatus narinari,18.34732,-67.26997
3913,Aetobatus narinari,18.34652,-67.27118
3914,Aetobatus narinari,18.34652,-67.27118
3915,Aetobatus narinari,18.34652,-67.27118
3916,Aetobatus narinari,18.34652,-67.27118
3917,Aetobatus narinari,18.34652,-67.27118
3918,Aetobatus narinari,18.35072,-67.26688
3919,Aetobatus narinari,18.35072,-67.26688
3920,Aetobatus narinari,17.89507,-66.52824
3921,Aetobatus narinari,18.34732,-67.26997
3922,Aetobatus narinari,18.34652,-67.27118
3923,Aetobatus narinari,18.35072,-67.26688
3924,Aetobatus narinari,18.34732,-67.26997
3925,Aetobatus narinari,18.34732,-67.26997
3926,Aetobatus narinari,18.34652,-67.27118
3927,Aetobatus narinari,18.35072,-67.26688
3928,Hippocampus kuda,1.390943,103.992055
3929,Forcipiger flavissimus,21.648612,-158.064445
3930,Forcipiger flavissimus,21.648612,-158.064445
3931,Aetobatus narinari,16.3257,-86.581
3932,Amphiprion ocellaris,29.4311,34.9736
3933,Amphiprion ocellaris,29.4297,34.973
3934,Amphiprion ocellaris,29.4311,34.9736
3935,Aetobatus narinari,16.3166,-86.59
3936,Forcipiger flavissimus,-27.534744,32.678398
3937,Paracanthurus hepatus,-27.535837,32.679877
3938,Amphiprion ocellaris,-8.67253,115.507
3939,Amphiprion ocellaris,24.418816,123.798429
3940,Aetobatus narinari,21.166318,-86.625046
3941,Amphiprion ocellaris,27.0575,128.415833
3942,Forcipiger flavissimus,24.796944,141.286111
3943,Amphiprion ocellaris,27.0575,128.415833
3944,Aetobatus narinari,18.302534,-64.902671
3945,Aetobatus narinari,18.379542,-64.960088
3946,Forcipiger flavissimus,-17.56168,-149.56222
3947,Forcipiger flavissimus,-17.56168,-149.56222
3948,Forcipiger flavissimus,17.610117,145.81867
3949,Forcipiger flavissimus,17.612591,145.818145
3950,Forcipiger flavissimus,17.612591,145.818145
3951,Forcipiger flavissimus,17.605753,145.812691
3952,Forcipiger flavissimus,19.700009,145.391583
3953,Forcipiger flavissimus,19.702374,145.416212
3954,Forcipiger flavissimus,19.680546,145.414336
3955,Forcipiger flavissimus,19.678238,145.412147
3956,Forcipiger flavissimus,19.675158,145.404906
3957,Forcipiger flavissimus,19.708549,145.404326
3958,Forcipiger flavissimus,19.683131,145.41615
3959,Forcipiger flavissimus,19.683131,145.41615
3960,Forcipiger flavissimus,19.686638,145.388381
3961,Forcipiger flavissimus,19.704026,145.414057
3962,Forcipiger flavissimus,19.676684,145.396691
3963,Forcipiger flavissimus,19.683654,145.417921
3964,Forcipiger flavissimus,19.680546,145.414336
3965,Forcipiger flavissimus,19.676708,145.411019
3966,Forcipiger flavissimus,19.708549,145.404326
3967,Forcipiger flavissimus,19.686638,145.388381
3968,Forcipiger flavissimus,19.698767,145.418492
3969,Forcipiger flavissimus,19.674338,145.40328
3970,Forcipiger flavissimus,19.674338,145.40328
3971,Forcipiger flavissimus,20.534743,144.895043
3972,Forcipiger flavissimus,20.541587,144.885893
3973,Forcipiger flavissimus,20.541174,144.904317
3974,Forcipiger flavissimus,20.551249,144.897901
3975,Forcipiger flavissimus,20.541174,144.904317
3976,Forcipiger flavissimus,20.535899,144.890232
3977,Forcipiger flavissimus,20.545022,144.886068
3978,Forcipiger flavissimus,20.539151,144.885507
3979,Forcipiger flavissimus,20.541174,144.904317
3980,Forcipiger flavissimus,20.535705,144.896854
3981,Forcipiger flavissimus,20.550247,144.886506
3982,Forcipiger flavissimus,20.554051,144.891211
3983,Forcipiger flavissimus,20.541587,144.885893
3984,Forcipiger flavissimus,20.545022,144.886068
3985,Forcipiger flavissimus,20.535705,144.896854
3986,Forcipiger flavissimus,20.541587,144.885893
3987,Forcipiger flavissimus,20.549204,144.902495
3988,Forcipiger flavissimus,20.535775,144.893562
3989,Forcipiger flavissimus,20.535705,144.896854
3990,Forcipiger flavissimus,20.541174,144.904317
3991,Forcipiger flavissimus,20.534743,144.895043
3992,Forcipiger flavissimus,20.535899,144.890232
3993,Forcipiger flavissimus,20.551986,144.888994
3994,Forcipiger flavissimus,20.545022,144.886068
3995,Forcipiger flavissimus,20.539151,144.885507
3996,Forcipiger flavissimus,20.008558,145.221099
3997,Forcipiger flavissimus,20.008558,145.221099
3998,Forcipiger flavissimus,20.008558,145.221099
3999,Forcipiger flavissimus,20.020083,145.240403
4000,Forcipiger flavissimus,20.014688,145.227793
4001,Forcipiger flavissimus,20.026565,145.206126
4002,Forcipiger flavissimus,20.014688,145.227793
4003,Forcipiger flavissimus,20.018715,145.211648
4004,Forcipiger flavissimus,20.012537,145.234002
4005,Forcipiger flavissimus,20.010271,145.230254
4006,Forcipiger flavissimus,20.034825,145.228589
4007,Forcipiger flavissimus,20.011337,145.208608
4008,Forcipiger flavissimus,20.029134,145.235919
4009,Forcipiger flavissimus,20.018715,145.211648
4010,Forcipiger flavissimus,20.034825,145.228589
4011,Forcipiger flavissimus,20.029134,145.235919
4012,Forcipiger flavissimus,20.035442,145.217439
4013,Forcipiger flavissimus,20.022329,145.210181
4014,Forcipiger flavissimus,20.033535,145.22947
4015,Forcipiger flavissimus,20.020513,145.20759
4016,Forcipiger flavissimus,20.029134,145.235919
4017,Forcipiger flavissimus,20.022329,145.210181
4018,Forcipiger flavissimus,20.033535,145.22947
4019,Forcipiger flavissimus,20.035442,145.217439
4020,Forcipiger flavissimus,20.010593,145.227438
4021,Forcipiger flavissimus,20.036016,145.218806
4022,Forcipiger flavissimus,20.010593,145.227438
4023,Forcipiger flavissimus,20.032168,145.231236
4024,Forcipiger flavissimus,20.036016,145.218806
4025,Forcipiger flavissimus,20.029787,145.224069
4026,Forcipiger flavissimus,20.036016,145.218806
4027,Forcipiger flavissimus,20.029787,145.224069
4028,Forcipiger flavissimus,20.017018,145.229027
4029,Forcipiger flavissimus,20.014862,145.207001
4030,Forcipiger flavissimus,20.01087,145.218396
4031,Forcipiger flavissimus,20.01087,145.218396
4032,Forcipiger flavissimus,20.010294,145.213003
4033,Forcipiger flavissimus,20.010294,145.213003
4034,Forcipiger flavissimus,20.01737,145.238246
4035,Forcipiger flavissimus,20.035038,145.225229
4036,Forcipiger flavissimus,20.035038,145.225229
4037,Forcipiger flavissimus,20.02719,145.21101
4038,Forcipiger flavissimus,20.013214,145.217476
4039,Forcipiger flavissimus,20.013214,145.217476
4040,Forcipiger flavissimus,20.031561,145.214542
4041,Forcipiger flavissimus,20.013214,145.217476
4042,Forcipiger flavissimus,20.030584,145.225269
4043,Forcipiger flavissimus,20.030584,145.225269
4044,Forcipiger flavissimus,18.093946,145.744785
4045,Forcipiger flavissimus,18.093946,145.744785
4046,Forcipiger flavissimus,18.086009,145.736903
4047,Forcipiger flavissimus,18.129776,145.810874
4048,Forcipiger flavissimus,18.118452,145.753773
4049,Forcipiger flavissimus,18.118452,145.753773
4050,Forcipiger flavissimus,18.087159,145.731002
4051,Paracanthurus hepatus,18.093946,145.744785
4052,Paracanthurus hepatus,18.050178,145.705884
4053,Forcipiger flavissimus,18.09967,145.752742
4054,Forcipiger flavissimus,18.101941,145.756483
4055,Forcipiger flavissimus,18.122448,145.805037
4056,Forcipiger flavissimus,18.09967,145.752742
4057,Forcipiger flavissimus,18.074133,145.715956
4058,Forcipiger flavissimus,18.058492,145.709313
4059,Forcipiger flavissimus,18.085108,145.726526
4060,Forcipiger flavissimus,18.096931,145.750309
4061,Forcipiger flavissimus,18.10595,145.75562
4062,Forcipiger flavissimus,18.132933,145.759355
4063,Paracanthurus hepatus,18.050178,145.705884
4064,Forcipiger flavissimus,18.101941,145.756483
4065,Forcipiger flavissimus,18.101941,145.756483
4066,Forcipiger flavissimus,18.074133,145.715956
4067,Paracanthurus hepatus,18.085108,145.726526
4068,Forcipiger flavissimus,18.122448,145.805037
4069,Forcipiger flavissimus,18.10595,145.75562
4070,Forcipiger flavissimus,15.159879,145.767137
4071,Forcipiger flavissimus,16.706505,145.78907
4072,Paracanthurus hepatus,15.13421,145.678863
4073,Forcipiger flavissimus,15.15102,145.792997
4074,Forcipiger flavissimus,15.159879,145.767137
4075,Paracanthurus hepatus,15.111052,145.70275
4076,Paracanthurus hepatus,15.111052,145.70275
4077,Forcipiger flavissimus,15.159693,145.759641
4078,Paracanthurus hepatus,15.113834,145.698973
4079,Forcipiger flavissimus,15.144591,145.746381
4080,Forcipiger flavissimus,16.7184,145.776382
4081,Paracanthurus hepatus,16.7184,145.776382
4082,Forcipiger flavissimus,16.7184,145.776382
4083,Forcipiger flavissimus,21.648612,-158.064445
4084,Aetobatus narinari,26.172332,-80.035356
4085,Amphiprion ocellaris,9.948767,123.364729
4086,Amphiprion ocellaris,9.948827,123.364743
4087,Forcipiger flavissimus,20.630952,-156.495416
4088,Forcipiger flavissimus,-24.110467,152.711725
4089,Forcipiger flavissimus,-24.110434,152.711686
4090,Forcipiger flavissimus,-16.933995,179.900707
4091,Amphiprion ocellaris,1.224971,103.744996
4092,Amphiprion ocellaris,-8.316645,115.640373
4093,Amphiprion ocellaris,-8.277028,115.595157
4094,Aetobatus narinari,18.237418,-64.942575
4095,Aetobatus narinari,18.35175,-64.518117
4096,Forcipiger flavissimus,1.751124,125.133322
4097,Amphiprion ocellaris,1.751312,125.133231
4098,Aetobatus narinari,20.5071,-86.96
4099,Aetobatus narinari,20.566991,-86.824925
4100,Amphiprion ocellaris,7.658625,98.767219
4101,Paracanthurus hepatus,-2.75749,150.718904
4102,Forcipiger flavissimus,-2.618587,150.713379
4103,Forcipiger flavissimus,16.729504,-169.533648
4104,Aetobatus narinari,0.72281,-80.123204
4105,Amphiprion ocellaris,7.102045,125.663389
4106,Amphiprion ocellaris,1.477082,125.242316
4107,Amphiprion ocellaris,1.477082,125.242316
4108,Aetobatus narinari,21.070193,-86.652973
4109,Amphiprion ocellaris,1.226813,103.751663
4110,Amphiprion ocellaris,1.616177,124.764092
4111,Paracanthurus hepatus,13.686601,120.913632
4112,Forcipiger flavissimus,21.476667,-158.224167
4113,Aetobatus narinari,20.493082,-87.268828
4114,Paracanthurus hepatus,-5.820478,39.381621
4115,Aetobatus narinari,12.081143,-68.310813
4116,Hippocampus kuda,-4.650402,39.386522
4117,Forcipiger flavissimus,16.729504,-169.533648
4118,Hippocampus kuda,-1.829932,120.522557
4119,Forcipiger flavissimus,-17.47761,-149.94006
4120,Forcipiger flavissimus,23.869206,-166.334845
4121,Forcipiger flavissimus,23.856839,-166.175653
4122,Forcipiger flavissimus,23.870386,-166.323351
4123,Forcipiger flavissimus,23.880632,-166.261962
4124,Forcipiger flavissimus,23.85823,-166.33912
4125,Forcipiger flavissimus,23.665877,-166.175269
4126,Forcipiger flavissimus,23.85823,-166.33912
4127,Forcipiger flavissimus,23.869206,-166.334845
4128,Forcipiger flavissimus,23.654113,-166.209233
4129,Forcipiger flavissimus,23.874167,-166.306615
4130,Forcipiger flavissimus,23.857698,-166.165068
4131,Forcipiger flavissimus,23.869206,-166.334845
4132,Forcipiger flavissimus,23.883805,-166.249553
4133,Forcipiger flavissimus,23.642449,-166.098644
4134,Forcipiger flavissimus,23.669393,-166.204244
4135,Forcipiger flavissimus,23.883805,-166.249553
4136,Forcipiger flavissimus,23.880815,-166.22475
4137,Forcipiger flavissimus,23.662109,-166.221456
4138,Forcipiger flavissimus,23.83166,-166.32089
4139,Forcipiger flavissimus,23.883805,-166.249553
4140,Forcipiger flavissimus,23.870386,-166.323351
4141,Forcipiger flavissimus,23.665877,-166.175269
4142,Forcipiger flavissimus,23.662109,-166.221456
4143,Forcipiger flavissimus,23.85832,-166.16739
4144,Forcipiger flavissimus,23.83166,-166.32089
4145,Forcipiger flavissimus,28.381308,-178.3318
4146,Forcipiger flavissimus,28.39384,-178.281696
4147,Forcipiger flavissimus,28.381308,-178.3318
4148,Forcipiger flavissimus,28.395025,-178.283796
4149,Forcipiger flavissimus,28.381308,-178.3318
4150,Forcipiger flavissimus,28.381308,-178.3318
4151,Forcipiger flavissimus,28.381047,-178.335427
4152,Forcipiger flavissimus,28.40194,-178.279449
4153,Forcipiger flavissimus,28.385407,-178.348099
4154,Forcipiger flavissimus,25.780268,-171.752749
4155,Forcipiger flavissimus,25.76583,-171.75044
4156,Forcipiger flavissimus,26.031203,-174.01838
4157,Forcipiger flavissimus,26.031203,-174.01838
4158,Forcipiger flavissimus,26.029094,-173.980031
4159,Forcipiger flavissimus,26.068323,-173.889033
4160,Forcipiger flavissimus,25.986097,-174.030425
4161,Forcipiger flavissimus,26.0064,-173.848413
4162,Forcipiger flavissimus,25.93759,-173.94363
4163,Forcipiger flavissimus,25.95192,-173.96637
4164,Forcipiger flavissimus,28.19552,-177.37593
4165,Forcipiger flavissimus,28.255198,-177.324721
4166,Forcipiger flavissimus,28.1965,-177.34325
4167,Forcipiger flavissimus,28.24161,-177.317602
4168,Forcipiger flavissimus,28.20514,-177.319954
4169,Forcipiger flavissimus,27.75831,-175.9709
4170,Forcipiger flavissimus,27.90112,-175.72208
4171,Forcipiger flavissimus,27.963254,-175.754538
4172,Forcipiger flavissimus,27.963254,-175.754538
4173,Forcipiger flavissimus,27.785075,-175.827316
4174,Forcipiger flavissimus,27.889084,-175.725335
4175,Forcipiger flavissimus,27.809775,-175.751618
4176,Forcipiger flavissimus,27.791187,-175.771931
4177,Forcipiger flavissimus,27.785075,-175.827316
4178,Forcipiger flavissimus,27.791187,-175.771931
4179,Forcipiger flavissimus,27.757143,-175.965502
4180,Forcipiger flavissimus,27.920654,-175.722319
4181,Forcipiger flavissimus,27.869591,-175.73481
4182,Forcipiger flavissimus,27.830746,-175.746876
4183,Forcipiger flavissimus,27.783059,-175.788402
4184,Forcipiger flavissimus,27.830746,-175.746876
4185,Forcipiger flavissimus,27.779246,-175.804579
4186,Forcipiger flavissimus,27.75831,-175.9709
4187,Forcipiger flavissimus,27.90112,-175.72208
4188,Forcipiger flavissimus,21.357483,-158.13413
4189,Aetobatus narinari,27.3047,33.8257
4190,Aetobatus narinari,-0.843112,-90.91317
4191,Aetobatus narinari,20.273306,-87.430825
4192,Amphiprion ocellaris,7.727249,98.787311
4193,Forcipiger flavissimus,16.729504,-169.533648
4194,Aetobatus narinari,3.862254,-81.625597
4195,Forcipiger flavissimus,-13.644737,144.111954
4196,Aetobatus narinari,19.940629,-75.129898
4197,Forcipiger flavissimus,3.997335,72.869039
4198,Hippocampus kuda,1.635723,124.716472
4199,Hippocampus kuda,1.712536,124.716771
4200,Hippocampus kuda,1.485032,125.067345
4201,Amphiprion ocellaris,9.97891,123.368096
4202,Forcipiger flavissimus,-23.383544,43.650227
4203,Forcipiger flavissimus,-4.714303,39.373042
4204,Hippocampus kuda,-4.650461,39.386464
4205,Hippocampus kuda,1.535113,125.318897
4206,Aetobatus narinari,26.546495,-76.822586
4207,Forcipiger flavissimus,1.620782,124.731045
4208,Amphiprion ocellaris,1.415395,124.706454
4209,Amphiprion ocellaris,-8.52552,115.577288
4210,Amphiprion ocellaris,5.88804,95.255
4211,Aetobatus narinari,24.600015,-81.100198
4212,Aetobatus narinari,20.81308,-86.911744
4213,Aetobatus narinari,21.723725,-72.336832
4214,Aetobatus narinari,16.941741,-87.712363
4215,Forcipiger flavissimus,21.282158,-157.676693
4216,Forcipiger flavissimus,-0.502683,130.746133
4217,Amphiprion ocellaris,-0.589617,130.311117
4218,Amphiprion ocellaris,-2.26025,130.64465
4219,Paracanthurus hepatus,-2.26025,130.64465
4220,Amphiprion ocellaris,-2.0282,130.728067
4221,Amphiprion ocellaris,-2.028633,130.734617
4222,Paracanthurus hepatus,-23.8176,35.40329
4223,Forcipiger flavissimus,-21.257237,-159.816278
4224,Aetobatus narinari,16.364607,-86.570229
4225,Aetobatus narinari,-17.295,38.154
4226,Forcipiger flavissimus,-16.77289,-151.54569
4227,Aetobatus narinari,-0.74502,-90.3129
4228,Forcipiger flavissimus,-0.559333,130.687867
4229,Forcipiger flavissimus,21.281417,-157.84642
4230,Forcipiger flavissimus,21.289117,-157.861496
4231,Amphiprion ocellaris,-8.35673,116.026
4232,Amphiprion ocellaris,11.9349,120.045
4233,Amphiprion ocellaris,11.9854,120.021
4234,Amphiprion ocellaris,11.9684,120.055
